paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2506.14782,Integrating Dynamical Systems Learning with Foundational Models: A Meta-Evolutionary AI Framework for Clinical Trials,arxiv,2025-05-25T03:34:33Z,Joseph Geraci; Bessi Qorri; Christian Cumbaa; Mike Tsay; Paul Leonczyk; Luca Pani,cs.LG; q-bio.QM,https://huggingface.co/papers/2506.14782,https://arxiv.org/abs/2506.14782,/root/workspace/jepa/pdfs/2506.14782.pdf,"A meta-evolutionary framework that combines a small-data, interpretable dynamical-systems model with an LLM strategist can improve clinical-trial subgroup discovery and prediction.","Formalizes NetraAI with contraction mappings, information geometry, evolutionary search, pseudo-temporal embeddings, and long-range memory, then uses an LLM layer to prioritize variables, inject domain knowledge, and assess robustness in case studies.","Across schizophrenia, depression, and pancreatic cancer case studies, the framework identifies small high-effect subpopulations and reportedly lifts weak baseline models to near-perfect classifiers using few features.","The summary presents case studies rather than broad benchmark evidence, and its link to JEPA is conceptual alignment rather than a direct JEPA-based method.","Assess the framework on more clinical datasets and further study how meta-level LLM guidance can support reliable, explainable cohort discovery.",abstract-level synthesis
2505.14543,Time to Embed: Unlocking Foundation Models for Time Series with Channel Descriptions,arxiv,2025-05-20T15:58:54Z,Utsav Dutta; Sina Khoshfetrat Pakazad; Henrik Ohlsson,cs.LG,https://huggingface.co/papers/2505.14543,https://arxiv.org/abs/2505.14543,/root/workspace/jepa/pdfs/2505.14543.pdf,Time-series foundation models can benefit from JEPA training and channel-description conditioning to learn transferable multivariate embeddings.,"Introduces CHARM, a 7M-parameter multivariate time-series embedding model that incorporates channel-level textual descriptions, is invariant to channel order, and is trained with JEPA plus tailored augmentations and loss design.","The summary reports state-of-the-art performance across diverse downstream tasks and positions CHARM as a domain-aware, transferable foundation embedding model for time series.","The abstract-level description does not specify which downstream tasks or datasets drive the gains, nor where the model may fail.",Expand JEPA-based time-series foundation learning to more domains and investigate how textual channel descriptions shape transfer and interpretability.,abstract-level synthesis
2504.12721,TimeCapsule: Solving the Jigsaw Puzzle of Long-Term Time Series Forecasting with Compressed Predictive Representations,arxiv,2025-04-17T07:54:26Z,Yihang Lu; Yangyang Xu; Qitao Qing; Xianwei Meng,cs.LG; cs.AI; eess.SP,https://huggingface.co/papers/2504.12721,https://arxiv.org/abs/2504.12721,/root/workspace/jepa/pdfs/2504.12721.pdf,"Long-term time-series forecasting can be improved by unifying compression, redundancy reduction, and multi-scale ideas in a simpler predictive-representation framework.","Models time series as a 3D tensor over temporal, variate, and level dimensions, uses mode production for dependency modeling and dimensional compression, and adds an internal forecast in the compressed domain with JEPA supervision.",TimeCapsule is reported to achieve state-of-the-art results on challenging long-term forecasting benchmarks while simplifying several commonly used design ideas.,"The summary does not detail benchmark coverage, ablations, or settings where simpler baselines might still remain competitive.",Test the compressed predictive-representation approach on broader forecasting and representation-learning tasks and clarify which unified components matter most.,abstract-level synthesis
2504.01928,Is the Reversal Curse a Binding Problem? Uncovering Limitations of Transformers from a Basic Generalization Failure,huggingface_papers;arxiv,2025-04-02T17:38:03Z,Boshi Wang; Huan Sun,cs.CL; cs.LG,https://huggingface.co/papers/2504.01928,https://arxiv.org/abs/2504.01928,/root/workspace/jepa/pdfs/2504.01928.pdf,"The reversal curse in transformers may reflect a conceptual binding problem, and JEPA-inspired model design with disentangled memory can reduce this failure.","Investigates the reversal curse through experiments on representation inconsistency and entanglement, then proposes a JEPA-based design augmented with memory layers aimed at disentangled concept representations.","The paper claims to break the reversal curse without relying on specialized data augmentation or non-causal masking, with additional gains from memory layers that better support disentanglement.",The summary centers on the reversal-curse setting and does not establish whether the proposed design generalizes to broader language-modeling failures.,Develop models with stronger conceptual binding and test whether JEPA-style representation learning improves other systematic generalization problems.,abstract-level synthesis
2503.01411,Learning Actionable World Models for Industrial Process Control,arxiv,2025-03-03T11:05:44Z,Peng Yan; Ahmed Abdulkadir; Gerrit A. Schatte; Giulia Aguzzi; Joonsu Gha; Nikola Pascher; Matthias Rosenthal; Yunlong Gao; Benjamin F. Grewe; Thilo Stadelmann,cs.LG; cs.AI; eess.SY,https://huggingface.co/papers/2503.01411,https://arxiv.org/abs/2503.01411,/root/workspace/jepa/pdfs/2503.01411.pdf,Industrial AI can move from passive monitoring to active process control by learning actionable world models from limited process data with disentangled latent factors.,"The paper proposes a world-modeling method that disentangles process parameters in latent space via contrastive learning inside a joint embedding predictive architecture, then validates it on plastic injection molding.","The learned representation makes process-factor changes more predictable and interpretable, and the method shows practical relevance by proposing specific control actions for an unstable injection molding process.","The abstract reports validation on plastic injection molding as the main example, so broader evidence across other industrial processes or operating regimes is not established there.","Test the approach on additional industrial systems, assess robustness under wider operating conditions, and deepen its use as a digital-twin-like control aid.",abstract-level synthesis
2503.05774,GeoJEPA: Towards Eliminating Augmentation- and Sampling Bias in Multimodal Geospatial Learning,arxiv,2025-02-25T22:03:28Z,Theodor Lundqvist; Ludvig Delvret,cs.LG; cs.DB,https://huggingface.co/papers/2503.05774,https://arxiv.org/abs/2503.05774,/root/workspace/jepa/pdfs/2503.05774.pdf,"Geospatial self-supervised learning is constrained by augmentation and sampling biases, and a JEPA-based multimodal model can reduce those biases while learning more expressive representations.","GeoJEPA is presented as a multimodal fusion model pretrained self-supervised on OpenStreetMap attributes, geometries, and aerial images, with quantitative and qualitative evaluation of the resulting representations.",The method produces multimodal semantic representations of urban regions and map entities and surfaces several insights about JEPA's ability to handle multimodal geospatial data.,The abstract does not provide detailed benchmark numbers and centers on the specific geospatial modalities and urban-region setting used in pretraining and evaluation.,"Extend the framework to more geospatial modalities and regions, measure bias reduction more directly, and further study multimodal JEPA design choices.",abstract-level synthesis
2502.18056,Escaping The Big Data Paradigm in Self-Supervised Representation Learning,arxiv,2025-02-25T10:21:49Z,Carlos Vélez García; Miguel Cazorla; Jorge Pomares,cs.CV,https://huggingface.co/papers/2502.18056,https://arxiv.org/abs/2502.18056,/root/workspace/jepa/pdfs/2502.18056.pdf,"Effective visual self-supervised learning does not have to depend on massive datasets, since carefully designed tokenization and latent predictive objectives can work in small-data regimes.","The paper introduces SCOTT, a shallow convolutional tokenizer for transformers, and combines it with latent-space MIM-JEPA pretraining for ViTs trained from scratch on three small fine-grained datasets.","Frozen SCOTT models pretrained with MIM-JEPA significantly outperform fully supervised baselines and remain competitive with state-of-the-art methods that rely on large-scale pretraining, stronger augmentations, and larger models.","The abstract's evidence is based on three small fine-grained vision datasets, so broader performance on larger-scale or non-vision settings is not established there.",Apply the approach in resource-constrained domains such as medical imaging or robotics and test how far the small-data recipe generalizes across architectures and datasets.,abstract-level synthesis
2502.14819,Learning from Reward-Free Offline Data: A Case for Planning with Latent Dynamics Models,huggingface_papers;arxiv,2025-02-20T18:39:41Z,Vlad Sobal; Wancong Zhang; Kyunghyun Cho; Randall Balestriero; Tim G. J. Rudner; Yann LeCun,cs.LG,https://huggingface.co/papers/2502.14819,https://arxiv.org/abs/2502.14819,/root/workspace/jepa/pdfs/2502.14819.pdf,"In reward-free offline learning, planning with a JEPA-trained latent dynamics model can be more data-efficient and generalize better than model-free reinforcement learning.",The study systematically compares goal-conditioned and zero-shot RL methods against control-based planning using a JEPA latent dynamics model across navigation tasks with offline datasets of varying quality.,"Model-free RL benefits most from abundant high-quality data, while model-based planning generalizes better to unseen layouts, handles suboptimal offline data well, and achieves trajectory stitching performance comparable to strong model-free methods.","The abstract frames the comparison around a suite of navigation tasks and offline datasets, so broader coverage across other task families is not demonstrated there.","Extend the comparison to more environments and tasks, and explore hybrid systems that combine latent-model planning with offline RL strengths.",abstract-level synthesis
2502.01684,"Predict, Cluster, Refine: A Joint Embedding Predictive Self-Supervised Framework for Graph Representation Learning",arxiv,2025-02-02T07:42:45Z,Srinitish Srinivasan; Omkumar CU,cs.LG; cs.AI; cs.SI,https://huggingface.co/papers/2502.01684,https://arxiv.org/abs/2502.01684,/root/workspace/jepa/pdfs/2502.01684.pdf,"Graph self-supervised learning can avoid contrastive losses, negative sampling, and complex decoders while still learning collapse-resistant semantic and structural representations.","The paper proposes a non-contrastive joint embedding predictive framework for graphs, leverages single-context and multiple-target relations between subgraphs, and adds GMM-based pseudo-label scoring for semantic awareness.","Across benchmarks, the framework reportedly outperforms state-of-the-art graph SSL methods while remaining computationally simpler than contrastive or decoder-heavy alternatives.","The abstract does not specify detailed benchmark breakdowns or quantitative tradeoffs, so the scope of gains and costs is only summarized at a high level.","Test the framework on more graph domains, study the quality of pseudo-label semantics in depth, and evaluate robustness and interpretability in downstream tasks.",abstract-level synthesis
2501.03005,PiLaMIM: Toward Richer Visual Representations by Integrating Pixel and Latent Masked Image Modeling,arxiv,2025-01-06T13:30:16Z,Junmyeong Lee; Eui Jun Hwang; Sukmin Cho; Jong C. Park,cs.CV,https://huggingface.co/papers/2501.03005,https://arxiv.org/abs/2501.03005,/root/workspace/jepa/pdfs/2501.03005.pdf,"Pixel-level and latent-level masked image modeling capture complementary visual information, and combining them can yield richer representations than either alone.","PiLaMIM uses a single encoder with separate decoders for pixel prediction and latent representation prediction, and incorporates the CLS token into reconstruction to aggregate global context.","The unified framework outperforms MAE, I-JEPA, and BootMAE in most reported cases, suggesting improved capture of both low-level details and high-level semantics.","The abstract does not detail failure cases, task-specific tradeoffs, or where the method may underperform relative to the baselines.",Explore the method on a wider range of downstream tasks and study how to best balance pixel and latent objectives for different representation needs.,abstract-level synthesis
2412.14123,"AnySat: One Earth Observation Model for Many Resolutions, Scales, and Modalities",huggingface_papers;arxiv,2024-12-18T18:11:53Z,Guillaume Astruc; Nicolas Gonthier; Clement Mallet; Loic Landrieu,cs.CV,https://huggingface.co/papers/2412.14123,https://arxiv.org/abs/2412.14123,/root/workspace/jepa/pdfs/2412.14123.pdf,"A single self-supervised Earth observation model can handle heterogeneous resolutions, scales, and modalities if it is built to be scale-adaptive and multimodal from the start.","AnySat combines a JEPA-based training setup with scale-adaptive spatial encoders, trains jointly on GeoPlex across five multimodal datasets and eleven sensors, and is then fine-tuned or probed on benchmark tasks.","The unified model reaches state-of-the-art results on GeoPlex test sets and six external environment-monitoring datasets spanning multiple classification, detection, and segmentation tasks.","The abstract emphasizes benchmark success in Earth observation, but does not discuss training-efficiency tradeoffs or limits of unifying highly heterogeneous sensors in one model.","Expand the unified approach to additional sensors and tasks, and investigate scalability and deployment for broader environmental monitoring workloads.",abstract-level synthesis
2411.14808,High-Resolution Image Synthesis via Next-Token Prediction,huggingface_papers;arxiv,2024-11-22T09:08:58Z,Dengsheng Chen; Jie Hu; Tiezhu Yue; Xiaoming Wei; Enhua Wu,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2411.14808,https://arxiv.org/abs/2411.14808,/root/workspace/jepa/pdfs/2411.14808.pdf,"Next-token prediction can support high-quality, photorealistic text-to-image generation at very high resolutions when paired with continuous tokens and denoising JEPA design choices.","The paper introduces D-JEPA·T2I, combining denoising JEPA, a multimodal visual transformer, flow matching loss, Visual Rotary Positional Embedding, and a feedback-driven sampling strategy with an online critic.",The model claims state-of-the-art high-resolution image synthesis via next-token prediction and supports arbitrary resolutions up to 4K.,"The abstract states the SOTA claim at a high level but does not provide detailed benchmark context, ablations, or robustness boundaries in the summary.",Probe how the feedback and continuous-resolution mechanisms generalize across text-to-image settings and further improve arbitrary-resolution synthesis.,abstract-level synthesis
2408.11318,TWLV-I: Analysis and Insights from Holistic Evaluation on Video Foundation Models,huggingface_papers;arxiv,2024-08-21T03:56:27Z,Hyeongmin Lee; Jin-Young Kim; Kyungjune Baek; Jihwan Kim; Hyojun Go; Seongsu Ha; Seokjin Han; Jiho Jang; Raehyuk Jung; Daewoo Kim; GeunOh Kim; JongMok Kim; Jongseok Kim; Junwan Kim; Soonwoo Kwon; Jangwon Lee; Seungjoon Park; Minjoon Seo; Jay Suh; Jaehyuk Yi; Aiden Lee,cs.CV,https://huggingface.co/papers/2408.11318,https://arxiv.org/abs/2408.11318,/root/workspace/jepa/pdfs/2408.11318.pdf,"Video foundation models need fairer holistic evaluation, and stronger models should explicitly balance motion understanding with appearance understanding.","The work defines an evaluation framework around motion and appearance comprehension, audits existing video foundation models, and introduces TWLV-I for comparison via linear probing on five action-recognition benchmarks.","The authors find that current models, including V-JEPA, have weaknesses in at least one core capability, while TWLV-I improves average top-1 accuracy over several strong baselines and releases embeddings plus evaluation code.","The abstract centers on the proposed evaluation setup and action-recognition benchmarks, so broader downstream behaviors outside that framework are not described.",Extend holistic evaluation to more video tasks and use the findings to design models with stronger joint motion-and-appearance reasoning.,abstract-level synthesis
2406.09294,You Don't Need Domain-Specific Data Augmentations When Scaling Self-Supervised Learning,huggingface_papers;arxiv,2024-06-13T16:30:03Z,Théo Moutakanni; Maxime Oquab; Marc Szafraniec; Maria Vakalopoulou; Piotr Bojanowski,cs.LG; cs.CV,https://huggingface.co/papers/2406.09294,https://arxiv.org/abs/2406.09294,/root/workspace/jepa/pdfs/2406.09294.pdf,"At sufficient scale, joint-embedding self-supervised learning can achieve strong representations without heavy domain-specific data augmentations.","Using DINOv2 as a case study, the paper trains with only cropping and no resizing, then compares the resulting performance while discussing how compute constraints shape experimental conclusions.",The study reports state-of-the-art results using the least augmentation in the literature and argues that large enough data can offset the need for strong handcrafted augmentations.,"The evidence is presented as a DINOv2 case study and depends on large-scale training data, so the claim is not shown in the abstract to hold uniformly across all domains or scales.","Revisit augmentation assumptions in other SSL systems and more systematically map the tradeoff between data scale, compute, and augmentation strength.",abstract-level synthesis
2404.08471,Revisiting Feature Prediction for Learning Visual Representations from Video,huggingface_papers;arxiv,2024-02-15T18:59:11Z,Adrien Bardes; Quentin Garrido; Jean Ponce; Xinlei Chen; Michael Rabbat; Yann LeCun; Mahmoud Assran; Nicolas Ballas,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2404.08471,https://arxiv.org/abs/2404.08471,/root/workspace/jepa/pdfs/2404.08471.pdf,"Feature prediction alone is a sufficient stand-alone objective for learning versatile visual representations from video, without extra supervision or reconstruction objectives.","The paper introduces V-JEPA models trained solely with a video feature-prediction objective on two million public videos, then evaluates frozen backbones on downstream image and video tasks.","The learned representations perform well on both motion and appearance tasks, and the largest model reports strong results on Kinetics-400, Something-Something-v2, and ImageNet1K.","The abstract does not discuss failure modes, data-efficiency comparisons, or where pure feature prediction may underperform alternative video pretraining strategies.",Study transfer to broader video settings and continue developing feature-prediction objectives that preserve strong downstream performance without parameter adaptation.,abstract-level synthesis
