paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2506.16216,From Pixels to CSI: Distilling Latent Dynamics For Efficient Wireless Resource Management,arxiv,2025-06-19T11:08:20Z,Charbel Bou Chaaya; Abanoub M. Girgis; Mehdi Bennis,cs.LG,https://huggingface.co/papers/2506.16216,https://arxiv.org/abs/2506.16216,/root/workspace/jepa/pdfs/2506.16216.pdf,"Coupled JEPAs can jointly model control dynamics and wireless channel dynamics, enabling more efficient wireless resource management without degrading control performance.","Uses a control JEPA and a wireless JEPA with cross-modal conditioning, then trains deep reinforcement learning for control and a power predictor for favorable scheduling based on latent CSI representations.","In synthetic multimodal simulations, the approach reduces transmit power by more than 50 percent while maintaining control performance comparable to baselines that ignore wireless optimization.","The evidence described in the summary is simulation-based and synthetic, so real-world wireless-control deployment performance remains unverified there.",Test the coupled-JEPA strategy on real communication-control systems and examine broader multimodal resource-management settings beyond the synthetic setup.,abstract-level synthesis
2507.00028,HiT-JEPA: A Hierarchical Self-supervised Trajectory Embedding Framework for Similarity Computation,arxiv,2025-06-17T11:46:03Z,Lihuan Li; Hao Xue; Shuang Ao; Yang Song; Flora Salim,cs.LG; cs.AI; cs.CV,https://huggingface.co/papers/2507.00028,https://arxiv.org/abs/2507.00028,/root/workspace/jepa/pdfs/2507.00028.pdf,Hierarchical JEPA representations can jointly capture fine-grained and high-level trajectory semantics for better similarity computation.,"Introduces a three-layer hierarchy that learns point-level, intermediate, and high-level urban trajectory representations within one joint-embedding predictive framework.",Experiments on multiple real-world datasets are reported to yield richer multi-scale representations and improved trajectory similarity computation.,The abstract is centered on similarity tasks and does not discuss other trajectory analytics uses or the computational trade-offs of the hierarchical design.,The framework could be extended to broader urban trajectory analysis settings that benefit from multi-scale movement representations.,abstract-level synthesis
2506.09985,"V-JEPA 2: Self-Supervised Video Models Enable Understanding, Prediction and Planning",huggingface_papers;arxiv,2025-06-11T17:57:09Z,Mido Assran; Adrien Bardes; David Fan; Quentin Garrido; Russell Howes; Mojtaba; Komeili; Matthew Muckley; Ammar Rizvi; Claire Roberts; Koustuv Sinha; Artem Zholus; Sergio Arnaud; Abha Gejji; Ada Martin; Francois Robert Hogan; Daniel Dugas; Piotr Bojanowski; Vasil Khalidov; Patrick Labatut; Francisco Massa; Marc Szafraniec; Kapil Krishnakumar; Yong Li; Xiaodong Ma; Sarath Chandar; Franziska Meier; Yann LeCun; Michael Rabbat; Nicolas Ballas,cs.AI; cs.CV; cs.LG; cs.RO,https://huggingface.co/papers/2506.09985,https://arxiv.org/abs/2506.09985,/root/workspace/jepa/pdfs/2506.09985.pdf,"Large-scale self-supervised video JEPA models can support world understanding, anticipation, question answering, and robotic planning from mostly observational data.","Pretrains V-JEPA 2 on over 1 million hours of internet video and images, aligns it with a large language model for video question answering, and post-trains an action-conditioned variant with limited robot data for planning.","The abstract reports strong motion-understanding results, state-of-the-art human action anticipation and several video-QA scores, plus zero-shot pick-and-place planning on Franka arms in two labs.","The abstract does not detail compute demands, failure modes, or broader robotics generalization, and the planning setup still relies on post-training with robot data.",The work opens opportunities for self-supervised world models that connect web-scale video learning to physical-world planning and control.,abstract-level synthesis
2506.14782,Integrating Dynamical Systems Learning with Foundational Models: A Meta-Evolutionary AI Framework for Clinical Trials,arxiv,2025-05-25T03:34:33Z,Joseph Geraci; Bessi Qorri; Christian Cumbaa; Mike Tsay; Paul Leonczyk; Luca Pani,cs.LG; q-bio.QM,https://huggingface.co/papers/2506.14782,https://arxiv.org/abs/2506.14782,/root/workspace/jepa/pdfs/2506.14782.pdf,"A meta-evolutionary framework that combines a small-data, interpretable dynamical-systems model with an LLM strategist can improve clinical-trial subgroup discovery and prediction.","Formalizes NetraAI with contraction mappings, information geometry, evolutionary search, pseudo-temporal embeddings, and long-range memory, then uses an LLM layer to prioritize variables, inject domain knowledge, and assess robustness in case studies.","Across schizophrenia, depression, and pancreatic cancer case studies, the framework identifies small high-effect subpopulations and reportedly lifts weak baseline models to near-perfect classifiers using few features.","The summary presents case studies rather than broad benchmark evidence, and its link to JEPA is conceptual alignment rather than a direct JEPA-based method.","Assess the framework on more clinical datasets and further study how meta-level LLM guidance can support reliable, explainable cohort discovery.",abstract-level synthesis
2505.14543,Time to Embed: Unlocking Foundation Models for Time Series with Channel Descriptions,arxiv,2025-05-20T15:58:54Z,Utsav Dutta; Sina Khoshfetrat Pakazad; Henrik Ohlsson,cs.LG,https://huggingface.co/papers/2505.14543,https://arxiv.org/abs/2505.14543,/root/workspace/jepa/pdfs/2505.14543.pdf,Time-series foundation models can benefit from JEPA training and channel-description conditioning to learn transferable multivariate embeddings.,"Introduces CHARM, a 7M-parameter multivariate time-series embedding model that incorporates channel-level textual descriptions, is invariant to channel order, and is trained with JEPA plus tailored augmentations and loss design.","The summary reports state-of-the-art performance across diverse downstream tasks and positions CHARM as a domain-aware, transferable foundation embedding model for time series.","The abstract-level description does not specify which downstream tasks or datasets drive the gains, nor where the model may fail.",Expand JEPA-based time-series foundation learning to more domains and investigate how textual channel descriptions shape transfer and interpretability.,abstract-level synthesis
2505.03176,seq-JEPA: Autoregressive Predictive Learning of Invariant-Equivariant World Models,huggingface_papers;arxiv,2025-05-06T04:39:11Z,Hafez Ghaemi; Eilif Muller; Shahab Bakhtiari,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2505.03176,https://arxiv.org/abs/2505.03176,/root/workspace/jepa/pdfs/2505.03176.pdf,Sequential JEPA world modeling can learn invariant and equivariant representations together without the usual trade-off between them.,"Processes short sequences of transformed views, combines each with a relative transformation embedding, aggregates them with a transformer, and predicts the next representation conditioned on the upcoming action.",seq-JEPA is reported to perform strongly on both invariance- and equivariance-oriented tasks and to excel on sequence-based problems such as path integration and predictive learning across eye movements.,"The abstract does not quantify compute or data trade-offs, and the evidence described is limited to the reported downstream tasks.","The approach suggests richer sequential world models for predictive learning, navigation-like problems, and other action-conditioned perception tasks.",abstract-level synthesis
2504.16591,JEPA for RL: Investigating Joint-Embedding Predictive Architectures for Reinforcement Learning,arxiv,2025-04-23T10:16:12Z,Tristan Kenneweg; Philip Kenneweg; Barbara Hammer,cs.CV,https://huggingface.co/papers/2504.16591,https://arxiv.org/abs/2504.16591,/root/workspace/jepa/pdfs/2504.16591.pdf,JEPA can be adapted from self-supervised vision to reinforcement learning from images if model collapse is understood and mitigated.,"Adapts JEPA to image-based reinforcement learning, studies model collapse and prevention strategies, and provides an initial demonstration on the Cart Pole task.",The paper offers early evidence on classical Cart Pole and emphasizes practical handling of collapse in this RL setting.,"The abstract mentions only exemplary results on Cart Pole, so performance on harder RL environments and broader benchmarks is left unclear.",A natural next step is evaluating JEPA-based RL on more complex image-based control tasks beyond the initial Cart Pole study.,abstract-level synthesis
2504.16140,SparseJEPA: Sparse Representation Learning of Joint Embedding Predictive Architectures,huggingface_papers;arxiv,2025-04-22T02:43:00Z,Max Hartman; Lav Varshney,cs.LG; cs.AI,https://huggingface.co/papers/2504.16140,https://arxiv.org/abs/2504.16140,/root/workspace/jepa/pdfs/2504.16140.pdf,Adding sparsity to JEPA can produce more interpretable and semantically organized representations while retaining predictive quality.,"Introduces SparseJEPA with a sparsity-inducing penalty, trains a lightweight Vision Transformer on CIFAR-100, evaluates transfer with linear probes on classification and low-level tasks, and provides a theoretical argument based on reduced multiinformation.","The abstract reports improved and more meaningful embeddings, transfer gains across task types, and theoretical support for the grouping mechanism.","The reported evidence is centered on CIFAR-100 and a lightweight model, leaving larger-scale behavior and broader dataset coverage unspecified.",The abstract explicitly suggests extending the grouping mechanism toward new sparse and object-centric representation-learning methods.,abstract-level synthesis
2504.12721,TimeCapsule: Solving the Jigsaw Puzzle of Long-Term Time Series Forecasting with Compressed Predictive Representations,arxiv,2025-04-17T07:54:26Z,Yihang Lu; Yangyang Xu; Qitao Qing; Xianwei Meng,cs.LG; cs.AI; eess.SP,https://huggingface.co/papers/2504.12721,https://arxiv.org/abs/2504.12721,/root/workspace/jepa/pdfs/2504.12721.pdf,"Long-term time-series forecasting can be improved by unifying compression, redundancy reduction, and multi-scale ideas in a simpler predictive-representation framework.","Models time series as a 3D tensor over temporal, variate, and level dimensions, uses mode production for dependency modeling and dimensional compression, and adds an internal forecast in the compressed domain with JEPA supervision.",TimeCapsule is reported to achieve state-of-the-art results on challenging long-term forecasting benchmarks while simplifying several commonly used design ideas.,"The summary does not detail benchmark coverage, ablations, or settings where simpler baselines might still remain competitive.",Test the compressed predictive-representation approach on broader forecasting and representation-learning tasks and clarify which unified components matter most.,abstract-level synthesis
2504.10512,JEPA4Rec: Learning Effective Language Representations for Sequential Recommendation via Joint Embedding Predictive Architecture,arxiv,2025-04-10T01:31:11Z,Minh-Anh Nguyen; Dung D. Le,cs.IR; cs.AI; cs.CL,https://huggingface.co/papers/2504.10512,https://arxiv.org/abs/2504.10512,/root/workspace/jepa/pdfs/2504.10512.pdf,"JEPA-enhanced language representation learning can improve sequential recommendation, especially when data is sparse or transfer is required.","Represents items as text sentences, encodes them with a modified bidirectional transformer, predicts masked-sentence representations, and uses a two-stage self-supervised training strategy.","Across six real-world datasets, JEPA4Rec reportedly outperforms prior methods, with especially strong results in cross-domain, cross-platform, and low-resource scenarios.",The abstract does not specify difficult recommendation cases that remain unsolved or the training cost of the two-stage pipeline.,The work supports more transferable recommendation systems built from JEPA-style text representations with reduced dependence on massive pretraining corpora.,abstract-level synthesis
2504.03169,REJEPA: A Novel Joint-Embedding Predictive Architecture for Efficient Remote Sensing Image Retrieval,arxiv,2025-04-04T04:59:10Z,Shabnam Choudhury; Yash Salunkhe; Sarthak Mehrotra; Biplab Banerjee,cs.CV,https://huggingface.co/papers/2504.03169,https://arxiv.org/abs/2504.03169,/root/workspace/jepa/pdfs/2504.03169.pdf,Feature-space prediction with JEPA can make remote sensing image retrieval both more accurate and more computationally efficient.,"Introduces REJEPA for unimodal remote-sensing retrieval using spatially distributed context tokens to predict target representations, with VICReg regularization to avoid collapse and promote diverse features.","The abstract reports 40-60% lower computational complexity than pixel-reconstruction baselines and sizable retrieval gains across BEN-14K and FMoW benchmarks, with sensor-agnostic generalization.","The summary emphasizes benchmark gains but does not detail weak cases, modality-shift failure modes, or deployment trade-offs beyond the reported efficiency.",The method is positioned as a scalable sensor-agnostic foundation for larger and more diverse remote-sensing retrieval systems.,abstract-level synthesis
2504.01928,Is the Reversal Curse a Binding Problem? Uncovering Limitations of Transformers from a Basic Generalization Failure,huggingface_papers;arxiv,2025-04-02T17:38:03Z,Boshi Wang; Huan Sun,cs.CL; cs.LG,https://huggingface.co/papers/2504.01928,https://arxiv.org/abs/2504.01928,/root/workspace/jepa/pdfs/2504.01928.pdf,"The reversal curse in transformers may reflect a conceptual binding problem, and JEPA-inspired model design with disentangled memory can reduce this failure.","Investigates the reversal curse through experiments on representation inconsistency and entanglement, then proposes a JEPA-based design augmented with memory layers aimed at disentangled concept representations.","The paper claims to break the reversal curse without relying on specialized data augmentation or non-causal masking, with additional gains from memory layers that better support disentanglement.",The summary centers on the reversal-curse setting and does not establish whether the proposed design generalizes to broader language-modeling failures.,Develop models with stronger conceptual binding and test whether JEPA-style representation learning improves other systematic generalization problems.,abstract-level synthesis
2503.06380,TI-JEPA: An Innovative Energy-based Joint Embedding Strategy for Text-Image Multimodal Systems,huggingface_papers;arxiv,2025-03-09T01:34:28Z,Khang H. N. Vo; Duc P. T. Nguyen; Thong Nguyen; Tho T. Quan,cs.CV; cs.CL,https://huggingface.co/papers/2503.06380,https://arxiv.org/abs/2503.06380,/root/workspace/jepa/pdfs/2503.06380.pdf,An energy-based JEPA pretraining strategy can reduce the semantic gap between text and image modalities in multimodal systems.,"Introduces TI-JEPA, which uses an energy-based model framework for self-supervised text-image alignment and evaluates the approach on multiple multimodal benchmarks.",The abstract reports state-of-the-art performance on multimodal sentiment analysis and suggests promise for additional tasks such as visual question answering.,"The abstract focuses on benchmark performance and does not spell out architectural details, data scale, or settings where the approach may struggle.",The work suggests extending energy-based JEPA pretraining to a wider range of multimodal downstream tasks beyond sentiment analysis.,abstract-level synthesis
2503.01411,Learning Actionable World Models for Industrial Process Control,arxiv,2025-03-03T11:05:44Z,Peng Yan; Ahmed Abdulkadir; Gerrit A. Schatte; Giulia Aguzzi; Joonsu Gha; Nikola Pascher; Matthias Rosenthal; Yunlong Gao; Benjamin F. Grewe; Thilo Stadelmann,cs.LG; cs.AI; eess.SY,https://huggingface.co/papers/2503.01411,https://arxiv.org/abs/2503.01411,/root/workspace/jepa/pdfs/2503.01411.pdf,Industrial AI can move from passive monitoring to active process control by learning actionable world models from limited process data with disentangled latent factors.,"The paper proposes a world-modeling method that disentangles process parameters in latent space via contrastive learning inside a joint embedding predictive architecture, then validates it on plastic injection molding.","The learned representation makes process-factor changes more predictable and interpretable, and the method shows practical relevance by proposing specific control actions for an unstable injection molding process.","The abstract reports validation on plastic injection molding as the main example, so broader evidence across other industrial processes or operating regimes is not established there.","Test the approach on additional industrial systems, assess robustness under wider operating conditions, and deepen its use as a digital-twin-like control aid.",abstract-level synthesis
2503.05774,GeoJEPA: Towards Eliminating Augmentation- and Sampling Bias in Multimodal Geospatial Learning,arxiv,2025-02-25T22:03:28Z,Theodor Lundqvist; Ludvig Delvret,cs.LG; cs.DB,https://huggingface.co/papers/2503.05774,https://arxiv.org/abs/2503.05774,/root/workspace/jepa/pdfs/2503.05774.pdf,"Geospatial self-supervised learning is constrained by augmentation and sampling biases, and a JEPA-based multimodal model can reduce those biases while learning more expressive representations.","GeoJEPA is presented as a multimodal fusion model pretrained self-supervised on OpenStreetMap attributes, geometries, and aerial images, with quantitative and qualitative evaluation of the resulting representations.",The method produces multimodal semantic representations of urban regions and map entities and surfaces several insights about JEPA's ability to handle multimodal geospatial data.,The abstract does not provide detailed benchmark numbers and centers on the specific geospatial modalities and urban-region setting used in pretraining and evaluation.,"Extend the framework to more geospatial modalities and regions, measure bias reduction more directly, and further study multimodal JEPA design choices.",abstract-level synthesis
2502.18056,Escaping The Big Data Paradigm in Self-Supervised Representation Learning,arxiv,2025-02-25T10:21:49Z,Carlos Vélez García; Miguel Cazorla; Jorge Pomares,cs.CV,https://huggingface.co/papers/2502.18056,https://arxiv.org/abs/2502.18056,/root/workspace/jepa/pdfs/2502.18056.pdf,"Effective visual self-supervised learning does not have to depend on massive datasets, since carefully designed tokenization and latent predictive objectives can work in small-data regimes.","The paper introduces SCOTT, a shallow convolutional tokenizer for transformers, and combines it with latent-space MIM-JEPA pretraining for ViTs trained from scratch on three small fine-grained datasets.","Frozen SCOTT models pretrained with MIM-JEPA significantly outperform fully supervised baselines and remain competitive with state-of-the-art methods that rely on large-scale pretraining, stronger augmentations, and larger models.","The abstract's evidence is based on three small fine-grained vision datasets, so broader performance on larger-scale or non-vision settings is not established there.",Apply the approach in resource-constrained domains such as medical imaging or robotics and test how far the small-data recipe generalizes across architectures and datasets.,abstract-level synthesis
2502.14819,Learning from Reward-Free Offline Data: A Case for Planning with Latent Dynamics Models,huggingface_papers;arxiv,2025-02-20T18:39:41Z,Vlad Sobal; Wancong Zhang; Kyunghyun Cho; Randall Balestriero; Tim G. J. Rudner; Yann LeCun,cs.LG,https://huggingface.co/papers/2502.14819,https://arxiv.org/abs/2502.14819,/root/workspace/jepa/pdfs/2502.14819.pdf,"In reward-free offline learning, planning with a JEPA-trained latent dynamics model can be more data-efficient and generalize better than model-free reinforcement learning.",The study systematically compares goal-conditioned and zero-shot RL methods against control-based planning using a JEPA latent dynamics model across navigation tasks with offline datasets of varying quality.,"Model-free RL benefits most from abundant high-quality data, while model-based planning generalizes better to unseen layouts, handles suboptimal offline data well, and achieves trajectory stitching performance comparable to strong model-free methods.","The abstract frames the comparison around a suite of navigation tasks and offline datasets, so broader coverage across other task families is not demonstrated there.","Extend the comparison to more environments and tasks, and explore hybrid systems that combine latent-model planning with offline RL strengths.",abstract-level synthesis
2502.03933,HEP-JEPA: A foundation model for collider physics using joint embedding predictive architecture,huggingface_papers;arxiv,2025-02-06T10:16:27Z,Jai Bardhan; Radhikesh Agrawal; Abhiram Tilak; Cyrin Neeraj; Subhadip Mitra,cs.LG; hep-ex; hep-ph,https://huggingface.co/papers/2502.03933,https://arxiv.org/abs/2502.03933,/root/workspace/jepa/pdfs/2502.03933.pdf,A transformer-based JEPA can act as a foundation model for collider physics by learning jet representations from unlabeled constituent information and transferring well to downstream jet tasks.,"Pre-trains on the 100M-jet JetClass dataset with a self-supervised JEPA-style objective that uses a subset of jet constituents as context and predicts embeddings of unseen target constituents, then evaluates on jet classification, top tagging, and quark-versus-gluon discrimination.",The pre-trained model performs well on standard jet classification benchmarks across datasets and is evaluated competitively on top tagging and light-quark-versus-gluon discrimination against baselines and state-of-the-art high-energy-physics models.,"The abstract emphasizes jet-related benchmarks and does not detail broader collider applications, error modes, or limitations beyond the evaluated downstream tasks.",Extend JEPA-style pretraining to a wider range of collider-physics tasks and study how a single pre-trained model transfers across more experimental settings.,abstract-level synthesis
2502.01684,"Predict, Cluster, Refine: A Joint Embedding Predictive Self-Supervised Framework for Graph Representation Learning",arxiv,2025-02-02T07:42:45Z,Srinitish Srinivasan; Omkumar CU,cs.LG; cs.AI; cs.SI,https://huggingface.co/papers/2502.01684,https://arxiv.org/abs/2502.01684,/root/workspace/jepa/pdfs/2502.01684.pdf,"Graph self-supervised learning can avoid contrastive losses, negative sampling, and complex decoders while still learning collapse-resistant semantic and structural representations.","The paper proposes a non-contrastive joint embedding predictive framework for graphs, leverages single-context and multiple-target relations between subgraphs, and adds GMM-based pseudo-label scoring for semantic awareness.","Across benchmarks, the framework reportedly outperforms state-of-the-art graph SSL methods while remaining computationally simpler than contrastive or decoder-heavy alternatives.","The abstract does not specify detailed benchmark breakdowns or quantitative tradeoffs, so the scope of gains and costs is only summarized at a high level.","Test the framework on more graph domains, study the quality of pseudo-label semantics in depth, and evaluate robustness and interpretability in downstream tasks.",abstract-level synthesis
2501.14622,ACT-JEPA: Novel Joint-Embedding Predictive Architecture for Efficient Policy Representation Learning,huggingface_papers;arxiv,2025-01-24T16:41:41Z,Aleksandar Vujinovic; Aleksandar Kovacevic,cs.LG; cs.AI,https://huggingface.co/papers/2501.14622,https://arxiv.org/abs/2501.14622,/root/workspace/jepa/pdfs/2501.14622.pdf,ACT-JEPA argues that combining imitation learning with JEPA-style self-supervision can produce more efficient policy representations and stronger world models than imitation learning alone.,"Trains an end-to-end architecture that jointly predicts action sequences and latent observation sequences, using JEPA to learn in latent space across multiple environments and tasks.","The method outperforms the strongest baseline in every tested environment, with up to 40% better world-model understanding and up to 10% higher task success rate; predicting latent observations also generalizes to predicting actions.",The abstract does not specify the tested environments in detail and remains focused on the imitation-learning setting rather than broader decision-making regimes.,Test the approach in more diverse control settings and further explore how latent-sequence prediction can reduce reliance on costly expert demonstrations.,abstract-level synthesis
2501.04969,Self-Supervised Representation Learning with Joint Embedding Predictive Architecture for Automotive LiDAR Object Detection,huggingface_papers;arxiv,2025-01-09T04:47:51Z,Haoran Zhu; Zhenyuan Dong; Kristi Topollai; Beiyao Sha; Anna Choromanska,cs.RO; cs.CV,https://huggingface.co/papers/2501.04969,https://arxiv.org/abs/2501.04969,/root/workspace/jepa/pdfs/2501.04969.pdf,AD-L-JEPA proposes that JEPA-style self-supervised pretraining is a better fit for automotive LiDAR object detection than directly applying contrastive or generative methods.,"Uses a non-contrastive, non-generative JEPA framework that predicts Bird's-Eye-View embeddings with explicit variance regularization, then evaluates downstream 3D object detection on KITTI3D, Waymo, and ONCE.","The method consistently improves downstream LiDAR object detection while using 1.9x-2.7x fewer GPU hours and 2.8x-4x less GPU memory than Occupancy-MAE; on ONCE it reports 1.61 mAP and 2.98 mAP gains for 100K and 500K-frame pretraining, respectively.",The abstract focuses on LiDAR 3D object detection and does not discuss other autonomous-driving tasks; code release is described as forthcoming rather than already available.,"Release the codebase, scale pretraining further, and test whether the same JEPA formulation helps additional autonomous-driving perception tasks.",abstract-level synthesis
2501.03005,PiLaMIM: Toward Richer Visual Representations by Integrating Pixel and Latent Masked Image Modeling,arxiv,2025-01-06T13:30:16Z,Junmyeong Lee; Eui Jun Hwang; Sukmin Cho; Jong C. Park,cs.CV,https://huggingface.co/papers/2501.03005,https://arxiv.org/abs/2501.03005,/root/workspace/jepa/pdfs/2501.03005.pdf,"Pixel-level and latent-level masked image modeling capture complementary visual information, and combining them can yield richer representations than either alone.","PiLaMIM uses a single encoder with separate decoders for pixel prediction and latent representation prediction, and incorporates the CLS token into reconstruction to aggregate global context.","The unified framework outperforms MAE, I-JEPA, and BootMAE in most reported cases, suggesting improved capture of both low-level details and high-level semantics.","The abstract does not detail failure cases, task-specific tradeoffs, or where the method may underperform relative to the baselines.",Explore the method on a wider range of downstream tasks and study how to best balance pixel and latent objectives for different representation needs.,abstract-level synthesis
2412.14123,"AnySat: One Earth Observation Model for Many Resolutions, Scales, and Modalities",huggingface_papers;arxiv,2024-12-18T18:11:53Z,Guillaume Astruc; Nicolas Gonthier; Clement Mallet; Loic Landrieu,cs.CV,https://huggingface.co/papers/2412.14123,https://arxiv.org/abs/2412.14123,/root/workspace/jepa/pdfs/2412.14123.pdf,"A single self-supervised Earth observation model can handle heterogeneous resolutions, scales, and modalities if it is built to be scale-adaptive and multimodal from the start.","AnySat combines a JEPA-based training setup with scale-adaptive spatial encoders, trains jointly on GeoPlex across five multimodal datasets and eleven sensors, and is then fine-tuned or probed on benchmark tasks.","The unified model reaches state-of-the-art results on GeoPlex test sets and six external environment-monitoring datasets spanning multiple classification, detection, and segmentation tasks.","The abstract emphasizes benchmark success in Earth observation, but does not discuss training-efficiency tradeoffs or limits of unifying highly heterogeneous sensors in one model.","Expand the unified approach to additional sensors and tasks, and investigate scalability and deployment for broader environmental monitoring workloads.",abstract-level synthesis
2412.10925,Video Representation Learning with Joint-Embedding Predictive Architectures,huggingface_papers;arxiv,2024-12-14T18:33:29Z,Katrina Drozdov; Ravid Shwartz-Ziv; Yann LeCun,cs.CV; cs.AI,https://huggingface.co/papers/2412.10925,https://arxiv.org/abs/2412.10925,/root/workspace/jepa/pdfs/2412.10925.pdf,VJ-VCR argues that joint-embedding predictive architectures with variance-covariance regularization can learn abstract video representations that capture scene dynamics better than generative alternatives.,"Builds a self-supervised video JEPA with variance and covariance regularization to avoid collapse, compares its representations with those from a generative baseline, and explores latent variables for uncertain futures.","Its hidden representations outperform a generative baseline on downstream tasks that require understanding the dynamics of moving objects, and the framework supports exploratory modeling of future uncertainty with latent variables.","The abstract does not provide detailed quantitative results or benchmark breadth, and the latent-variable component is presented as an exploration rather than a fully settled solution.",Develop stronger uncertainty-aware variants and broaden the downstream evaluation of JEPA-based video representations.,abstract-level synthesis
2412.05333,Learning Symmetry-Independent Jet Representations via Jet-Based Joint Embedding Predictive Architecture,huggingface_papers;arxiv,2024-12-05T19:00:14Z,Subash Katel; Haoyang Li; Zihan Zhao; Raghav Kansal; Farouk Mokhtar; Javier Duarte,hep-ph; cs.LG; hep-ex; physics.data-an,https://huggingface.co/papers/2412.05333,https://arxiv.org/abs/2412.05333,/root/workspace/jepa/pdfs/2412.05333.pdf,"J-JEPA argues that jet representations can be learned without hand-crafted augmentations, reducing augmentation-induced bias and supporting more versatile downstream use.","Learns jet representations by predicting physical targets from an informative context in a jet-based JEPA framework, then fine-tunes the learned representations for jet tagging and compares them with task-specific alternatives.",The work positions augmentation-free JEPA training as a route to versatile jet representations and demonstrates that the learned features can be fine-tuned for jet tagging and benchmarked against task-specific representations.,"The abstract does not report quantitative gains and discusses downstream evaluation mainly through jet tagging, so evidence for broader cross-task transfer is still limited at the abstract level.",Evaluate the learned representations on more jet-physics tasks and pursue the proposed cross-task foundation-model direction.,abstract-level synthesis
2411.19806,Zero-shot Musical Stem Retrieval with Joint-Embedding Predictive Architectures,arxiv,2024-11-29T16:11:47Z,Alain Riou; Antonin Gagneré; Gaëtan Hadjeres; Stefan Lattner; Geoffroy Peeters,cs.SD; cs.AI; eess.AS,https://huggingface.co/papers/2411.19806,https://arxiv.org/abs/2411.19806,/root/workspace/jepa/pdfs/2411.19806.pdf,"This paper argues that a JEPA conditioned on arbitrary instruments can enable zero-shot musical stem retrieval, especially when paired with contrastive pretraining.","Jointly trains an encoder and predictor to model context and target stems in latent space, conditions the predictor on arbitrary instruments, and validates retrieval on MUSDB18 and MoisesDB while also probing beat tracking.","The method significantly outperforms prior baselines on both retrieval datasets, supports precise or unseen conditioning, and yields embeddings that retain temporal structure and local information on beat tracking.","The abstract focuses on stem retrieval and a beat-tracking probe, leaving broader music-understanding or generation use cases unaddressed.","Extend the conditioning scheme to more music tasks and test whether the learned embeddings support additional composition, retrieval, or analysis settings.",abstract-level synthesis
2411.14808,High-Resolution Image Synthesis via Next-Token Prediction,huggingface_papers;arxiv,2024-11-22T09:08:58Z,Dengsheng Chen; Jie Hu; Tiezhu Yue; Xiaoming Wei; Enhua Wu,cs.CV; cs.AI; cs.LG,https://huggingface.co/papers/2411.14808,https://arxiv.org/abs/2411.14808,/root/workspace/jepa/pdfs/2411.14808.pdf,"Next-token prediction can support high-quality, photorealistic text-to-image generation at very high resolutions when paired with continuous tokens and denoising JEPA design choices.","The paper introduces D-JEPA·T2I, combining denoising JEPA, a multimodal visual transformer, flow matching loss, Visual Rotary Positional Embedding, and a feedback-driven sampling strategy with an online critic.",The model claims state-of-the-art high-resolution image synthesis via next-token prediction and supports arbitrary resolutions up to 4K.,"The abstract states the SOTA claim at a high level but does not provide detailed benchmark context, ablations, or robustness boundaries in the summary.",Probe how the feedback and continuous-resolution mechanisms generalize across text-to-image settings and further improve arbitrary-resolution synthesis.,abstract-level synthesis
2411.16695,Recurrent Joint Embedding Predictive Architecture with Recurrent Forward Propagation Learning,arxiv,2024-11-10T01:40:42Z,Osvaldo M Velarde; Lucas C Parra,cs.NE; cs.LG,https://huggingface.co/papers/2411.16695,https://arxiv.org/abs/2411.16695,/root/workspace/jepa/pdfs/2411.16695.pdf,"A biologically inspired recurrent JEPA can learn from sequences of image fixations while avoiding representational collapse, and it can be trained without backpropagation through time via recurrent forward propagation.","Introduces a recurrent gated JEPA that predicts the next fixation representation from past fixations, provides mathematical and empirical analysis of collapse avoidance, and develops Recurrent-Forward Propagation as an exact-learning rule for a broad recurrent class.",The paper shows mathematically and empirically that the approach avoids collapse and that Recurrent-Forward Propagation can learn efficiently while sidestepping biologically unrealistic or memory-intensive training procedures.,The abstract explicitly says the work concentrates on theoretical innovations and leaves downstream-task evaluation and comparisons with biological vision for future work.,Run downstream vision experiments and study how closely the learned representations align with biological visual processing.,abstract-level synthesis
2410.19560,Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning,arxiv,2024-10-25T13:48:12Z,Shentong Mo; Shengbang Tong,cs.CV; cs.AI; cs.LG; eess.IV; eess.SP,https://huggingface.co/papers/2410.19560,https://arxiv.org/abs/2410.19560,/root/workspace/jepa/pdfs/2410.19560.pdf,C-JEPA argues that combining I-JEPA with VICReg-style regularization addresses collapse and mean-prediction weaknesses in JEPA-based visual self-supervision.,"Integrates image-based JEPA with variance-invariance-covariance regularization, then studies the resulting framework through theoretical and empirical evaluation including ImageNet-1K pretraining, linear probing, and fine-tuning.","The combined method improves the stability and quality of learned visual representations and shows faster, better convergence on ImageNet-1K linear-probing and fine-tuning evaluations.","The abstract is centered on the identified shortcomings of I-JEPA and ImageNet-1K experiments, with limited discussion of other modalities or task settings.",Explore JEPA-contrastive hybrids in broader visual benchmarks and test whether the same regularization strategy helps beyond image representation learning.,abstract-level synthesis
